Date,Open,Close,High,Low,Volume
2021-04-09,7116.18,7069.75,7116.83,7051.68,14846555
2021-04-12,7061.42,7048.43,7077.44,7012.07,18497264
2021-04-13,7063.6,7018.61,7101.68,6991.5,17554528
2021-04-14,7029.41,6931.96,7032.12,6924.87,16982316
2021-04-15,6936.08,6867.14,6936.08,6804.82,17980246
2021-04-16,6875.48,6882.42,6888.02,6830.31,13039015
2021-04-19,6881.31,6987.63,6994.68,6833.26,19250194
2021-04-20,6957.48,7012.11,7056.78,6955.52,16448305
2021-04-21,7030.48,7134.29,7163.81,7030.48,18590743
2021-04-22,7148.06,7065.29,7154.95,7040.02,17473640
2021-04-23,7069.3,7098.11,7131.04,7048.46,14900925
2021-04-26,7156.23,7032.06,7184.05,7019.54,17605296
2021-04-27,7029.0,7030.68,7054.38,6999.84,13053569
2021-04-28,7052.23,7022.01,7053.11,6975.82,15099711
2021-04-29,7037.92,7154.54,7161.78,7023.9,24397164
2021-04-30,7126.74,7037.27,7127.32,6986.73,35085873
2021-05-06,7018.52,7107.41,7156.53,7018.52,21403777
2021-05-07,7127.16,7185.25,7250.48,7098.33,24909847
2021-05-10,7182.23,7138.03,7182.23,7069.56,21179390
2021-05-11,7103.25,7161.36,7167.41,7098.42,16533543
2021-05-12,7146.46,7194.19,7255.23,7145.25,20328751
2021-05-13,7170.25,7158.65,7221.41,7127.26,16128910
2021-05-14,7176.76,7250.56,7255.79,7104.36,19717479
2021-05-17,7235.03,7268.49,7338.14,7216.07,19132558
2021-05-18,7275.6,7254.52,7281.18,7220.32,13537279
2021-05-19,7248.7,7145.16,7248.7,7115.53,16416086
2021-05-20,7137.18,7215.53,7215.53,7089.09,16919538
2021-05-21,7228.06,7120.67,7239.76,7103.78,15876892
2021-05-24,7120.91,7128.15,7171.06,7103.3,13397068
2021-05-25,7134.63,7387.62,7397.79,7114.65,31781115
2021-05-26,7394.97,7447.75,7481.52,7377.08,26806594
2021-05-27,7419.45,7387.27,7455.84,7336.4,21004259
2021-05-28,7388.44,7404.1,7436.31,7354.74,21443034
2021-05-31,7395.32,7365.93,7395.36,7308.63,20890618
2021-06-01,7334.44,7304.73,7334.51,7269.04,19768493
2021-06-02,7301.02,7308.68,7310.1,7237.08,22640566
2021-06-03,7303.0,7256.72,7370.01,7256.72,20904806
2021-06-04,7245.36,7329.79,7405.95,7241.36,22718204
2021-06-07,7324.25,7287.84,7324.25,7245.46,19185424
2021-06-08,7279.57,7283.72,7330.1,7218.37,20843472
2021-06-09,7268.68,7256.43,7301.45,7245.33,17223817
2021-06-10,7264.14,7236.44,7336.82,7230.14,20421001
2021-06-11,7245.74,7167.14,7252.96,7111.96,24533020
2021-06-15,7140.34,7060.96,7142.45,7028.36,21703579
2021-06-16,7059.08,7101.54,7144.74,7048.43,17615006
2021-06-17,7077.77,7054.29,7127.27,7051.48,16718568
2021-06-18,7036.02,6975.48,7055.21,6950.26,18024599
2021-06-21,6959.94,6900.54,6959.94,6880.37,18917457
2021-06-22,6921.57,6989.7,7005.47,6921.01,18365791
2021-06-23,6985.88,6966.3,7005.69,6945.75,17102637
2021-06-24,6956.13,6995.97,6995.97,6931.02,15490622
2021-06-25,6994.36,7076.89,7094.83,6991.25,20046611
2021-06-28,7067.63,6951.82,7069.32,6922.53,18805698
2021-06-29,6899.99,6876.06,6938.38,6860.4,16801142
2021-06-30,6893.6,6938.28,6966.66,6893.32,13517225
2021-07-01,6965.56,7058.88,7059.34,6941.27,19304586
2021-07-02,7000.39,6896.63,7001.25,6880.91,20445912
2021-07-05,6890.84,6901.82,6906.19,6797.85,18195304
2021-07-06,6870.09,6938.38,6955.04,6848.89,18559491
2021-07-07,6927.32,6917.61,6981.15,6893.66,16070945
2021-07-08,6953.07,6738.57,6953.07,6715.42,24939942
2021-07-09,6713.82,6662.8,6756.21,6646.76,20371137
2021-07-12,6723.27,6635.28,6739.06,6606.96,27536519
2021-07-13,6599.95,6619.09,6653.51,6532.15,20566245
2021-07-14,6612.02,6508.23,6612.02,6486.87,23776552
2021-07-15,6502.86,6674.54,6682.23,6497.89,24044442
2021-07-16,6640.65,6633.9,6685.34,6611.51,17090353
2021-07-19,6634.57,6630.49,6648.29,6531.51,17666130
2021-07-20,6600.39,6543.41,6621.91,6527.52,14486715
2021-07-21,6527.43,6486.0,6559.98,6462.66,16569049
2021-07-22,6479.92,6522.22,6581.59,6466.96,15728770
2021-07-23,6519.51,6494.24,6529.95,6457.85,14997962
2021-07-26,6465.51,6289.18,6465.51,6285.35,23333276
2021-07-27,6292.04,6121.48,6309.2,6104.37,23352880
2021-07-28,6133.64,6189.32,6229.59,6133.64,23037589
2021-07-29,6224.31,6147.87,6224.31,6138.74,18183614
2021-07-30,6128.49,6055.71,6128.49,6026.23,17316029
2021-08-02,6044.13,6141.49,6178.35,5972.04,23098714
2021-08-03,6121.66,6109.72,6130.98,6063.21,15950802
2021-08-04,6111.97,6058.58,6116.59,6045.39,14169134
2021-08-05,6041.94,6047.03,6097.83,6017.37,13081055
2021-08-06,6028.28,6067.37,6069.53,5983.69,13605286
2021-08-09,6064.99,6222.96,6277.43,6063.63,21757340
2021-08-10,6222.37,6342.28,6357.68,6192.11,19822806
2021-08-11,6347.2,6399.73,6472.73,6346.09,25463063
2021-08-12,6386.09,6370.83,6426.67,6361.68,12939717
2021-08-13,6366.6,6376.16,6389.77,6333.73,11760522
2021-08-16,6399.9,6368.27,6410.7,6320.91,14351837
2021-08-17,6362.41,6308.22,6421.34,6300.57,17721664
2021-08-18,6314.34,6515.15,6563.08,6308.21,25858390
2021-08-19,6491.13,6387.8,6504.4,6362.41,17873266
2021-08-20,6384.78,6343.91,6422.0,6257.82,19288861
2021-08-23,6349.83,6346.69,6405.0,6342.29,14902187
2021-08-24,6353.1,6368.41,6420.14,6318.76,16261894
2021-08-25,6372.86,6309.88,6388.91,6294.8,15959492
2021-08-26,6318.22,6219.17,6320.53,6214.4,15742993
2021-08-27,6219.05,6237.04,6283.88,6214.94,13784085
2021-08-30,6228.55,6134.41,6231.48,6097.39,22118309
2021-08-31,6136.3,6222.87,6228.14,6120.28,22575254
2021-09-01,6205.79,6365.62,6377.97,6188.11,34447713
2021-09-02,6366.84,6424.52,6428.8,6358.53,22949088
2021-09-03,6437.38,6436.66,6496.39,6333.05,26381417
2021-09-06,6406.39,6428.57,6487.07,6398.9,20849196
2021-09-07,6441.34,6543.97,6564.64,6389.62,27639461
2021-09-08,6533.56,6535.77,6599.47,6515.3,25102506
2021-09-09,6509.66,6512.14,6539.91,6468.68,21074410
2021-09-10,6506.41,6655.7,6718.61,6503.4,36108891
2021-09-13,6631.5,6645.85,6670.28,6595.01,25494441
2021-09-14,6654.49,6466.96,6673.65,6452.99,28973236
2021-09-15,6448.9,6416.74,6478.61,6380.85,19251999
2021-09-16,6404.84,6355.55,6448.05,6346.08,23848621
2021-09-17,6353.87,6366.29,6389.53,6331.06,18693255
2021-09-22,6197.32,6229.38,6258.63,6160.84,24871363
2021-09-23,6257.89,6230.04,6327.4,6209.85,20208360
2021-09-24,6220.25,6180.9,6244.35,6174.9,17462568
2021-09-27,6163.32,6180.97,6210.95,6126.07,19745197
2021-09-28,6177.28,6285.3,6312.29,6176.97,21409581
2021-09-29,6248.32,6341.55,6385.08,6224.63,22515842
2021-09-30,6330.22,6274.27,6330.22,6248.23,17010867
2021-10-08,6291.44,6375.91,6387.11,6291.44,20173640
2021-10-11,6419.08,6518.37,6581.26,6419.08,24408879
2021-10-12,6494.83,6519.98,6580.07,6475.06,20529236
2021-10-13,6509.79,6508.49,6539.22,6447.26,14356937
2021-10-14,6510.81,6441.83,6539.91,6428.86,11857755
2021-10-15,6450.24,6498.37,6525.02,6435.37,15849247
2021-10-18,6496.83,6453.36,6511.24,6433.37,16522217
2021-10-19,6450.12,6497.18,6532.5,6449.15,15178389
2021-10-20,6522.31,6452.3,6536.76,6439.2,13656449
2021-10-21,6495.81,6590.54,6595.9,6495.29,24004184
2021-10-22,6610.55,6601.09,6662.54,6562.63,19487060
2021-10-25,6557.08,6602.21,6615.21,6523.0,16315250
2021-10-26,6596.8,6599.33,6651.73,6574.46,17730044
2021-10-27,6587.39,6543.65,6587.39,6490.05,17057394
2021-10-28,6520.8,6500.58,6553.31,6482.94,14616064
2021-10-29,6526.78,6471.67,6537.61,6456.4,18843116
2021-11-01,6469.69,6546.61,6582.5,6439.94,27050039
2021-11-02,6553.62,6356.59,6560.76,6324.43,29662904
2021-11-03,6357.93,6354.03,6372.54,6335.28,16287603
2021-11-04,6362.14,6327.85,6366.43,6309.44,14153777
2021-11-05,6313.55,6302.31,6332.82,6295.01,13999828
2021-11-08,6292.53,6274.57,6307.73,6266.53,14571615
2021-11-09,6291.14,6277.9,6307.86,6243.59,12339336
2021-11-10,6270.62,6257.49,6270.62,6211.07,14732065
2021-11-11,6250.2,6423.16,6424.79,6244.02,20414904
2021-11-12,6421.96,6399.95,6451.43,6388.71,13314916
2021-11-15,6410.26,6436.13,6456.6,6390.4,11719599
2021-11-16,6428.95,6395.85,6458.06,6371.39,12030687
2021-11-17,6374.03,6346.79,6404.37,6340.18,12159131
2021-11-18,6338.13,6302.36,6346.06,6295.95,11707392
2021-11-19,6301.49,6373.33,6388.96,6288.55,14493730
2021-11-22,6360.47,6312.2,6364.65,6309.08,14431725
2021-11-23,6315.36,6323.1,6358.79,6300.88,13115510
2021-11-24,6315.48,6329.8,6344.19,6290.31,12153688
2021-11-25,6320.96,6309.6,6321.72,6298.96,9760079
2021-11-26,6296.98,6259.06,6300.26,6252.61,13019313
2021-11-29,6228.31,6232.19,6249.86,6201.13,15946333
2021-11-30,6226.3,6215.98,6250.84,6196.09,14934312
2021-12-01,6215.03,6259.19,6264.37,6209.6,13744877
2021-12-02,6252.98,6282.01,6303.6,6209.98,16013359
2021-12-03,6287.05,6323.22,6323.22,6243.57,14650924
2021-12-06,6337.61,6354.77,6410.88,6335.58,21960169
2021-12-07,6404.24,6417.97,6441.6,6350.26,23756487
2021-12-08,6419.47,6420.63,6431.53,6376.97,19247462
2021-12-09,6424.23,6482.1,6544.41,6408.47,26927525
2021-12-10,6450.24,6466.72,6496.09,6429.6,27075824
2021-12-13,6472.01,6416.49,6532.96,6414.66,23844295
2021-12-14,6402.06,6329.58,6407.61,6316.98,21575741
2021-12-15,6314.78,6321.57,6336.33,6301.5,15535570
2021-12-16,6325.11,6366.85,6371.0,6307.81,15680578
2021-12-17,6363.17,6341.44,6379.98,6335.03,15085133
2021-12-20,6328.39,6335.07,6371.56,6322.61,15928176
2021-12-21,6329.63,6362.32,6391.51,6328.31,23230032
2021-12-22,6374.14,6313.39,6374.78,6310.54,17549317
2021-12-23,6325.52,6318.68,6337.78,6295.65,14504588
2021-12-24,6324.14,6296.69,6324.14,6290.6,12904021
2021-12-27,6297.95,6265.65,6307.91,6247.96,13404145
2021-12-28,6269.01,6290.69,6309.18,6267.1,17381375
2021-12-29,6291.77,6221.52,6291.77,6218.13,14673584
2021-12-30,6225.87,6251.93,6274.22,6225.3,15391110
2021-12-31,6257.5,6248.01,6263.47,6237.9,14428267
2022-01-04,6249.03,6266.65,6271.1,6204.0,21863146
2022-01-05,6267.56,6380.03,6406.25,6262.47,36219663
2022-01-06,6371.13,6345.19,6386.18,6335.6,22371699
2022-01-07,6347.79,6444.17,6448.29,6347.79,33544525
2022-01-10,6466.53,6469.51,6504.37,6410.21,27061211
2022-01-11,6488.36,6542.43,6571.42,6460.48,29143891
2022-01-12,6552.76,6526.5,6557.94,6480.84,27197466
2022-01-13,6519.87,6527.23,6600.32,6511.18,28194906
2022-01-14,6521.93,6383.54,6521.93,6377.07,30577333
2022-01-17,6388.04,6375.43,6430.61,6347.84,19035601
2022-01-18,6386.82,6507.73,6512.94,6375.41,26359988
2022-01-19,6505.91,6544.73,6556.67,6497.78,22356476
2022-01-20,6548.27,6675.32,6702.16,6545.3,38204722
2022-01-21,6661.65,6640.46,6666.4,6615.18,24170011
2022-01-24,6638.47,6633.1,6663.79,6571.08,22301953
2022-01-25,6608.99,6525.96,6610.77,6525.15,23356585
2022-01-26,6539.6,6537.79,6561.24,6498.84,17584129
2022-01-27,6523.43,6508.54,6555.34,6473.86,21297963
2022-01-28,6525.52,6414.84,6537.22,6414.84,23722864
2022-02-07,6496.24,6611.99,6617.73,6494.89,28336413
2022-02-08,6611.29,6707.84,6710.53,6605.09,39367076
2022-02-09,6715.57,6678.21,6749.48,6661.08,30497059
2022-02-10,6679.48,6735.44,6735.44,6636.87,24006742
2022-02-11,6736.52,6805.84,6837.48,6736.48,29668299
2022-02-14,6800.24,6649.2,6800.38,6633.94,27470630
2022-02-15,6631.44,6565.22,6672.6,6533.28,24279001
2022-02-16,6588.57,6627.72,6660.82,6581.36,16530055
2022-02-17,6637.18,6645.55,6697.34,6618.51,17773038
2022-02-18,6628.83,6731.88,6731.88,6628.56,18784954
2022-02-21,6708.95,6699.47,6708.95,6629.36,17645255
2022-02-22,6662.87,6666.5,6693.85,6638.9,17179037
2022-02-23,6674.36,6608.38,6674.36,6590.94,20089061
2022-02-24,6593.2,6514.6,6600.58,6501.44,26956943
2022-02-25,6529.06,6483.7,6552.85,6457.2,21721443
2022-02-28,6470.68,6476.78,6480.61,6409.96,19412261
2022-03-01,6483.45,6536.84,6549.56,6450.64,20353646
2022-03-02,6495.59,6513.39,6542.79,6490.52,16922366
2022-03-03,6525.49,6566.78,6577.62,6525.49,19905270
2022-03-04,6545.93,6503.32,6546.85,6468.17,20038872
2022-03-07,6459.33,6375.9,6466.27,6360.12,24056646
2022-03-08,6355.86,6238.48,6373.38,6225.18,26108800
2022-03-09,6255.38,6137.3,6268.06,6000.71,35636155
2022-03-10,6233.23,6186.11,6253.32,6185.07,22226040
2022-03-11,6155.29,6224.57,6242.68,6084.43,25791544
2022-03-14,6151.4,6073.72,6214.64,6073.72,23509055
2022-03-15,6039.93,5799.05,6039.93,5796.66,40999047
2022-03-16,5857.37,6005.82,6034.97,5770.23,35510406
2022-03-17,6092.18,6055.91,6129.77,6022.39,30168960
2022-03-18,6043.67,6187.77,6202.78,6030.54,32709238
2022-03-21,6176.51,6108.84,6191.2,6090.94,21425415
2022-03-22,6111.15,6223.33,6247.76,6105.5,25219323
2022-03-23,6215.54,6175.03,6215.64,6135.63,21960084
2022-03-24,6149.8,6197.56,6219.29,6128.09,16643226
2022-03-25,6199.35,6193.21,6251.15,6170.2,19011969
2022-03-28,6158.83,6217.45,6241.53,6099.86,26589731
2022-03-29,6218.74,6229.81,6247.09,6203.73,20165241
2022-03-30,6248.96,6311.6,6314.54,6221.37,26308067
2022-03-31,6284.12,6400.74,6427.04,6273.67,36233570
2022-04-01,6368.75,6521.02,6521.02,6362.45,36640227
2022-04-06,6473.27,6625.24,6653.04,6472.33,43485338
2022-04-07,6613.5,6553.42,6662.99,6536.05,37014232
2022-04-08,6554.38,6606.92,6609.76,6526.63,27933241
2022-04-11,6580.98,6512.0,6580.98,6485.68,26807242
2022-04-12,6507.77,6519.14,6569.82,6439.77,29424689
2022-04-13,6508.11,6515.68,6572.92,6489.57,23581642
2022-04-14,6560.26,6496.96,6580.24,6496.96,22329065
2022-04-15,6480.89,6598.21,6620.39,6475.14,26155734
2022-04-18,6532.69,6430.73,6534.66,6413.52,27960733
2022-04-19,6397.78,6420.05,6435.73,6337.37,23108967
2022-04-20,6413.87,6353.37,6430.99,6344.51,20253195
2022-04-21,6329.84,6332.12,6426.84,6304.6,26800415
2022-04-22,6294.68,6439.45,6464.68,6294.46,28536312
2022-04-25,6334.4,6165.96,6369.1,6164.18,40393836
2022-04-26,6181.76,6149.7,6232.44,6129.42,31521759
2022-04-27,6122.36,6157.83,6209.76,6113.63,32758739
2022-04-28,6150.75,6269.9,6269.9,6148.97,29911949
2022-04-29,6257.18,6251.86,6281.48,6143.14,34636423
2022-05-05,6235.83,6234.14,6287.58,6199.38,31515592
2022-05-06,6174.61,6103.3,6193.97,6095.77,22009949
2022-05-09,6083.72,6018.05,6085.44,5993.17,18349914
2022-05-10,5980.9,6066.12,6081.18,5928.1,25611245
2022-05-11,6054.92,6036.66,6072.7,6026.89,25751148
2022-05-12,6009.76,5998.79,6031.62,5983.98,17289258
2022-05-13,6026.94,6069.7,6091.65,6026.94,18825418
2022-05-16,6071.48,6015.65,6071.48,5983.34,20144652
2022-05-17,6036.66,6074.4,6101.66,6015.03,22340419
2022-05-18,6092.22,6028.47,6092.71,6001.7,19015550
2022-05-19,5977.78,5997.14,6011.95,5962.41,18158949
2022-05-20,6021.68,6087.14,6096.64,6020.15,23340910
2022-05-23,6091.48,6055.79,6092.4,6044.17,18288691
2022-05-24,6066.76,5999.48,6078.31,5997.09,21808249
2022-05-25,6007.03,6017.74,6028.18,5989.56,16307148
2022-05-26,6019.47,6005.09,6019.97,5962.17,18759378
2022-05-27,6024.03,6036.98,6060.42,6013.69,16096844
2022-05-30,6056.76,5988.85,6056.76,5977.21,19981094
2022-05-31,5986.44,6018.2,6028.3,5963.43,21501139
2022-06-01,6019.46,5999.73,6019.89,5978.58,17564081
2022-06-02,5978.18,5966.15,5988.22,5950.4,16655616
2022-06-06,5956.66,5959.89,5964.74,5891.87,29116385
2022-06-07,5952.11,6024.22,6036.5,5940.82,23785915
2022-06-08,6022.48,6035.69,6038.51,5991.96,21173836
2022-06-09,6035.21,6112.12,6121.21,6030.71,26943588
2022-06-10,6089.55,6140.17,6146.94,6066.98,32297517
2022-06-13,6098.63,6018.79,6100.77,5992.22,27520422
2022-06-14,5984.53,6112.49,6117.28,5980.89,28984880
2022-06-15,6113.4,6219.55,6304.1,6109.14,50129891
2022-06-16,6193.98,6101.25,6198.31,6097.29,30314027
2022-06-17,6075.99,6095.27,6115.16,6044.24,23590750
2022-06-20,6093.43,6049.16,6096.06,6037.91,22423727
2022-06-21,6054.54,6106.64,6129.4,6044.58,23614962
2022-06-22,6106.95,6029.65,6106.95,6029.19,19943126
2022-06-23,6039.35,6081.44,6085.64,6033.88,20782488
2022-06-24,6070.51,6047.87,6087.81,6017.07,22043748
2022-06-27,6053.16,6112.29,6120.24,6046.25,26270939
2022-06-28,6107.72,6143.71,6148.33,6097.79,23043491
2022-06-29,6124.78,6153.55,6192.87,6119.24,24684245
2022-06-30,6143.21,6203.34,6229.71,6126.11,26321890
2022-07-01,6207.28,6178.18,6211.93,6166.84,17080208
2022-07-04,6171.59,6150.83,6177.84,6129.84,21324127
2022-07-05,6165.39,6154.3,6196.51,6132.79,19660424
2022-07-06,6149.26,6069.77,6155.49,6050.05,22794897
2022-07-07,6073.04,6059.89,6095.54,6046.57,17086403
2022-07-08,6072.97,6048.75,6072.97,6022.71,17549292
2022-07-11,6044.26,6044.43,6061.27,6032.48,26202659
2022-07-12,5989.5,6013.34,6055.89,5989.5,28448602
2022-07-13,5999.38,5871.1,5999.59,5860.76,33005496
2022-07-14,5826.21,5751.44,5826.21,5695.45,40290314
2022-07-15,5690.8,5623.76,5733.25,5623.76,30989758
2022-07-18,5649.3,5699.84,5715.19,5649.3,21682559
2022-07-19,5698.35,5725.11,5736.41,5685.4,19479107
2022-07-20,5747.14,5752.39,5762.24,5737.05,17331025
2022-07-21,5731.3,5649.31,5731.43,5649.31,18863468
2022-07-22,5655.96,5669.71,5696.52,5639.43,15843789
2022-07-25,5660.6,5691.01,5697.05,5641.46,12710003
2022-07-26,5690.65,5741.72,5747.51,5689.32,16058424
2022-07-27,5741.6,5711.65,5741.6,5702.95,12880551
2022-07-28,5716.51,5698.01,5736.86,5694.55,14513656
2022-07-29,5704.72,5649.56,5722.86,5639.45,16097955
2022-08-01,5638.38,5591.19,5638.38,5587.11,15815681
2022-08-02,5556.41,5513.22,5556.41,5466.44,23850742
2022-08-03,5508.87,5449.63,5544.42,5448.49,17478799
2022-08-04,5475.45,5504.04,5507.64,5464.51,16883476
2022-08-05,5511.62,5558.08,5559.85,5485.5,13857961
2022-08-08,5551.61,5528.21,5583.92,5517.54,12668169
2022-08-09,5533.53,5501.41,5533.53,5499.37,10222990
2022-08-10,5505.1,5469.69,5520.31,5459.2,9988240
2022-08-11,5493.32,5568.18,5570.23,5475.48,18245623
2022-08-12,5552.34,5578.43,5586.64,5536.55,14698194
2022-08-15,5557.86,5507.92,5575.48,5499.77,15243675
2022-08-16,5509.92,5508.69,5538.79,5497.68,12150101
2022-08-17,5520.75,5567.39,5575.95,5487.85,16058260
2022-08-18,5559.3,5503.32,5559.3,5490.04,13124248
2022-08-19,5489.45,5528.5,5559.79,5489.45,15183142
2022-08-22,5510.02,5521.1,5556.75,5509.53,13628708
2022-08-23,5517.22,5473.06,5517.22,5464.55,15392922
2022-08-24,5474.77,5457.95,5511.76,5456.56,15484429
2022-08-25,5467.95,5534.1,5542.23,5450.08,14877345
2022-08-26,5539.23,5544.24,5559.51,5505.65,13101778
2022-08-29,5496.55,5480.08,5516.76,5453.32,17261228
2022-08-30,5477.38,5506.82,5516.18,5463.88,16568403
2022-08-31,5492.83,5592.93,5610.79,5487.75,27211488
2022-09-01,5577.68,5569.75,5610.63,5563.76,16192841
2022-09-02,5581.23,5558.95,5602.8,5546.03,14733088
2022-09-05,5552.88,5579.06,5580.58,5516.6,14904577
2022-09-06,5584.81,5558.33,5619.68,5549.76,16501419
2022-09-07,5545.96,5532.55,5546.36,5513.02,13523658
2022-09-08,5540.69,5556.81,5575.49,5532.06,13935735
2022-09-09,5570.74,5648.81,5667.04,5563.68,23131278
2022-09-13,5662.84,5695.17,5721.09,5631.61,22676133
2022-09-14,5647.12,5647.91,5687.6,5642.03,15979304
2022-09-15,5673.13,5711.34,5733.22,5673.13,27126622
2022-09-16,5698.31,5596.59,5706.47,5596.59,24599374
2022-09-19,5602.58,5618.7,5631.9,5588.71,17404115
2022-09-20,5626.79,5564.69,5628.86,5556.86,15898176
2022-09-21,5563.39,5587.51,5617.52,5532.5,15574557
2022-09-22,5562.44,5572.96,5578.9,5543.47,14792366
2022-09-23,5561.7,5596.93,5623.05,5561.34,19911624
2022-09-26,5569.63,5507.79,5605.35,5506.79,21671027
2022-09-27,5507.76,5527.58,5536.08,5466.97,15651043
2022-09-28,5515.19,5533.89,5567.15,5487.44,18454807
2022-09-29,5561.64,5468.99,5575.17,5456.9,17189656
2022-09-30,5479.35,5503.63,5528.0,5477.94,15121235
2022-10-10,5473.75,5431.09,5473.75,5421.67,25657113
2022-10-11,5441.49,5414.74,5463.6,5407.48,18260547
2022-10-12,5409.39,5438.87,5438.87,5370.76,19470525
2022-10-13,5414.69,5353.53,5425.48,5342.05,18782183
2022-10-14,5380.75,5408.2,5434.11,5380.12,22374397
2022-10-17,5387.87,5400.23,5411.78,5365.94,16158799
2022-10-18,5425.23,5392.1,5437.97,5382.54,15270524
2022-10-19,5378.22,5330.57,5405.74,5329.74,13866596
2022-10-20,5319.68,5315.15,5342.69,5305.16,15936787
2022-10-21,5322.89,5293.13,5338.38,5282.64,16639797
2022-10-24,5290.89,5148.19,5296.79,5142.06,29280994
2022-10-25,5156.99,5139.33,5176.95,5117.04,21463384
2022-10-26,5136.3,5091.16,5152.66,5079.6,26460615
2022-10-27,5104.65,5079.58,5125.84,5079.32,22364438
2022-10-28,5070.66,5045.24,5104.78,5037.53,21516982
2022-10-31,5022.52,4981.53,5028.72,4969.29,26903155
2022-11-01,4994.47,5065.0,5065.32,4994.03,34641809
2022-11-02,5045.63,5061.54,5078.68,5018.92,24802694
2022-11-03,5043.53,5018.24,5044.45,4998.46,14959901
2022-11-04,5011.06,5116.05,5130.01,5009.85,24743875
2022-11-07,5094.47,5112.72,5124.68,5082.13,19579388
2022-11-08,5113.0,5108.93,5126.24,5088.97,14587675
2022-11-09,5107.17,5111.11,5150.49,5100.26,12603353
2022-11-10,5089.81,5120.38,5125.52,5068.33,15179199
2022-11-11,5184.1,5293.03,5339.36,5164.52,33917640
2022-11-14,5358.97,5402.08,5464.38,5358.97,34657965
2022-11-15,5392.96,5416.61,5458.93,5373.7,21724515
2022-11-16,5407.26,5380.05,5407.26,5376.5,16436287
2022-11-17,5370.13,5343.26,5374.35,5317.68,15410024
2022-11-18,5352.44,5312.41,5363.16,5299.1,17307932
2022-11-21,5288.03,5296.31,5308.79,5244.12,15089522
2022-11-22,5302.96,5392.76,5420.8,5302.96,26212014
2022-11-23,5394.07,5413.01,5475.43,5391.31,28613672
2022-11-24,5439.8,5402.13,5464.52,5390.3,16079951
2022-11-25,5401.42,5529.56,5540.57,5401.4,37651977
2022-11-28,5453.1,5429.71,5453.1,5376.68,28656020
2022-11-29,5484.91,5678.1,5705.39,5484.91,50213866
2022-11-30,5650.7,5650.02,5722.23,5636.06,33598320
2022-12-01,5721.15,5618.5,5749.19,5613.24,28807153
2022-12-02,5619.95,5576.15,5624.81,5531.5,20751139
2022-12-05,5622.35,5730.64,5738.79,5613.22,32369048
2022-12-06,5708.11,5722.6,5735.96,5677.03,24120717
2022-12-07,5713.52,5660.0,5723.74,5654.35,23309732
2022-12-08,5657.92,5706.17,5732.34,5655.67,21816575
2022-12-09,5722.55,5767.0,5792.67,5705.05,29751469
2022-12-12,5740.58,5652.31,5741.06,5647.77,23417742
2022-12-13,5651.98,5697.72,5714.02,5651.82,17476688
2022-12-14,5706.52,5719.11,5739.87,5669.58,16575319
2022-12-15,5700.98,5649.88,5716.68,5645.82,14560340
2022-12-16,5638.53,5718.19,5731.28,5638.53,20069855
2022-12-19,5713.98,5624.83,5739.63,5604.65,18691184
2022-12-20,5609.73,5544.71,5639.49,5523.46,17612778
2022-12-21,5565.91,5572.91,5602.63,5549.67,11479630
2022-12-22,5614.29,5593.09,5641.24,5571.15,12014867
2022-12-23,5568.0,5570.43,5613.46,5557.34,11362098
2022-12-26,5571.11,5543.33,5588.86,5538.96,13773466
2022-12-27,5579.14,5639.83,5664.7,5579.14,16344329
2022-12-28,5644.48,5695.67,5723.55,5635.68,17599543
2022-12-29,5669.92,5664.45,5673.47,5617.78,16025069
2022-12-30,5678.06,5699.58,5726.85,5664.59,19113325
2023-01-03,5692.54,5725.93,5739.52,5633.07,22201975
2023-01-04,5737.66,5839.84,5852.43,5727.89,28105680
2023-01-05,5863.03,5832.94,5888.66,5818.51,20396626
2023-01-06,5839.71,5822.45,5856.96,5785.18,18248522
2023-01-09,5835.75,5832.91,5858.82,5808.87,15387320
2023-01-10,5832.13,5768.23,5832.13,5765.71,15919537
2023-01-11,5776.52,5822.6,5844.24,5767.53,15026627
2023-01-12,5838.77,5824.07,5838.77,5792.07,14094968
2023-01-13,5827.91,5885.78,5885.78,5819.57,16242802
2023-01-16,5898.58,5897.79,5967.94,5873.93,28841684
2023-01-17,5900.13,5895.5,5915.7,5863.4,18009016
2023-01-18,5895.92,5898.75,5920.13,5877.32,18629025
2023-01-19,5888.78,5900.97,5907.36,5851.09,15593033
2023-01-20,5914.25,5912.67,5916.05,5884.92,16732236
2023-01-30,5997.25,5930.27,5997.25,5924.83,24748734
2023-01-31,5942.9,5872.9,5966.91,5871.4,18223982
2023-02-01,5890.88,5843.75,5896.3,5803.83,20980575
2023-02-02,5855.39,5812.19,5855.39,5785.21,19083612
2023-02-03,5794.86,5756.99,5794.86,5735.15,18255006
2023-02-06,5723.84,5704.48,5723.84,5676.83,17289601
2023-02-07,5715.48,5723.7,5749.05,5708.69,13802967
2023-02-08,5731.95,5713.11,5745.99,5707.33,13138835
2023-02-09,5707.9,5731.85,5755.99,5703.21,16084172
2023-02-10,5726.23,5725.7,5729.31,5696.69,15283485
2023-02-13,5714.43,5681.0,5714.43,5646.62,22981484
2023-02-14,5689.49,5704.4,5710.29,5680.76,15801573
2023-02-15,5704.96,5650.85,5704.96,5643.07,15892239
2023-02-16,5652.51,5643.55,5703.19,5624.94,21523254
2023-02-17,5639.29,5598.16,5654.73,5598.16,18338466
